Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005886~plasma membrane	51	2.0581113801452786	0.04417513681974332	GPR125, SLC7A8, GABBR2, KCNIP1, SHH, ARHGAP21, ACVR1B, SLC24A4, TRAK1, OLFR510, CHRNA7, NEGR1, TRFR2, STX3, VANGL2, ESR1, ARHGAP26, CCR8, CLEC12A, CD34, RAB5A, UNC13A, GPR12, TNF, OSTA, CLDN19, CSF1, MAP4K2, CSMD3, OLFR486, GORASP1, SLC30A8, GPR20, ENO1, TM2D1, FLT4, AXL, OLFR181, ANXA1, KLRA22, KCTD7, STAT3, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CP, ATP6V0A4, KCTD14, LIPE	173	2906	12504	1.268461902621246	0.9999395579043592	0.8566928356045552	43.616473898152286
GOTERM_BP_4	GO:0060688~regulation of morphogenesis of a branching structure	3	0.12106537530266344	0.044211276549343086	TNF, ESR1, SHH	178	25	13138	8.857078651685393	0.9999999999999983	0.6909088028774597	49.77119268880617
GOTERM_BP_ALL	GO:0033036~macromolecule localization	20	0.8071025020177561	0.04487613373678054	TXNIP, PLDN, STX8, STX3, SEC24A, CKAP5, EXOC8, VANGL2, NXF2, ANXA1, ATP11C, ABCG4, SEC63, SFT2D1, EIF4A3, RAB37, GORASP1, TRAK1, RAB5A, THOC7	198	902	14219	1.5923088982955944	1.0	0.7903057188802295	53.455874153594976
GOTERM_BP_3	GO:0009891~positive regulation of biosynthetic process	14	0.5649717514124294	0.045634797338753384	ABLIM1, CIITA, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, SEC14L2, ABCG4, STAT3, SHH, NFIB	187	557	13451	1.8079474649334188	0.9999999986345416	0.6990143487207154	48.30873194608532
GOTERM_BP_5	GO:0009891~positive regulation of biosynthetic process	14	0.5649717514124294	0.04582081350336173	ABLIM1, CIITA, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, SEC14L2, ABCG4, STAT3, SHH, NFIB	171	557	12272	1.8038153432654045	1.0	0.7503525337337135	51.644679683977145
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	14	0.5649717514124294	0.045842202052386705	ABLIM1, CIITA, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, SEC14L2, ABCG4, STAT3, SHH, NFIB	189	557	13588	1.807035042223552	1.0	0.7997284843753814	53.86160951671821
GOTERM_MF_3	GO:0001883~purine nucleoside binding	30	1.2106537530266344	0.04617948086511816	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	183	1548	13368	1.415681789299784	0.9749735322550207	0.841802440774267	39.35397387838574
GOTERM_BP_3	GO:0060688~regulation of morphogenesis of a branching structure	3	0.12106537530266344	0.04633710225315479	TNF, ESR1, SHH	187	25	13451	8.631657754010696	0.9999999990101589	0.6839515686555531	48.84354035712981
GOTERM_MF_FAT	GO:0001883~purine nucleoside binding	30	1.2106537530266344	0.04636399341374789	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	182	1548	13288	1.4149416474997871	0.999999919159627	0.8701465362695975	47.67061118913814
GOTERM_BP_FAT	GO:0060688~regulation of morphogenesis of a branching structure	3	0.12106537530266344	0.0463854064091815	TNF, ESR1, SHH	189	25	13588	8.627301587301586	1.0	0.7958384222938372	54.29268279513111
GOTERM_BP_ALL	GO:0009891~positive regulation of biosynthetic process	14	0.5649717514124294	0.04642238660376108	ABLIM1, CIITA, NOTCH1, TNF, ZSCAN21, CEBPG, IGF1, NFYB, MECOM, SEC14L2, ABCG4, STAT3, SHH, NFIB	198	557	14219	1.804997914513175	1.0	0.7944509922301813	54.69516585710651
GOTERM_BP_5	GO:0060688~regulation of morphogenesis of a branching structure	3	0.12106537530266344	0.046471495587783775	TNF, ESR1, SHH	171	25	12272	8.611929824561402	1.0	0.743585102389126	52.15298233044634
GOTERM_BP_ALL	GO:0060688~regulation of morphogenesis of a branching structure	3	0.12106537530266344	0.04650629272785866	TNF, ESR1, SHH	198	25	14219	8.617575757575757	1.0	0.7880227018099167	54.761519701386874
GOTERM_MF_ALL	GO:0030554~adenyl nucleotide binding	30	1.2106537530266344	0.04651965066924406	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	212	1535	15404	1.4200725216643106	0.9999999932680631	0.9048261792948951	48.48101633904921
GOTERM_MF_ALL	GO:0000166~nucleotide binding	40	1.6142050040355123	0.047389557308824104	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, ACVR1B, KIF2C, GM711, IGTP, HK3, CDH29, MARS2, GM6882, SKIL, SIK2, RBM26, CSNK1A1, CIITA, NUDT2, FLT4, AXL, NXF2, AK2, RNPS1, MYH6, SPEN, ATP11C, CRYZ, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	212	2183	15404	1.3313857509572253	0.9999999953058332	0.8812543762785721	49.13157698153219
GOTERM_BP_3	GO:0048729~tissue morphogenesis	8	0.3228410008071025	0.047596281456091766	DVL2, NOTCH2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH	187	238	13451	2.4178313036444523	0.999999999444335	0.6742496471003827	49.78955873225653
GOTERM_BP_FAT	GO:0048729~tissue morphogenesis	8	0.3228410008071025	0.047668261486095986	DVL2, NOTCH2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH	189	238	13588	2.4166110888799963	1.0	0.7972696945269127	55.295754274722064
GOTERM_BP_5	GO:0048729~tissue morphogenesis	8	0.3228410008071025	0.04778674288110316	DVL2, NOTCH2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH	171	238	12272	2.412305272986387	1.0	0.7421196867719404	53.1652076350689
GOTERM_BP_ALL	GO:0048729~tissue morphogenesis	8	0.3228410008071025	0.04831145492677244	DVL2, NOTCH2, NOTCH1, CSF1, VANGL2, ESR1, IGF1, SHH	198	238	14219	2.4138867668279436	1.0	0.793901389258698	56.16712980127146
GOTERM_BP_4	GO:0009100~glycoprotein metabolic process	6	0.24213075060532688	0.04869715719140236	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2, UNC13A	178	147	13138	3.012611786287549	1.0	0.7143713655542984	53.24364904833773
GOTERM_BP_2	GO:0033036~macromolecule localization	20	0.8071025020177561	0.049564331294853506	TXNIP, PLDN, STX8, STX3, SEC24A, CKAP5, EXOC8, VANGL2, NXF2, ANXA1, ATP11C, ABCG4, SEC63, SFT2D1, EIF4A3, RAB37, GORASP1, TRAK1, RAB5A, THOC7	197	902	13976	1.5730412957106037	0.9991018760953412	0.8268852535679198	45.02469573785854
GOTERM_MF_4	GO:0030554~adenyl nucleotide binding	30	1.2106537530266344	0.0496202366648267	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	168	1535	12058	1.4027454630060492	0.9938380521299542	0.9215019244182016	43.15750457639129
GOTERM_MF_FAT	GO:0001882~nucleoside binding	30	1.2106537530266344	0.04969081536983441	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	182	1558	13288	1.4058598654234085	0.9999999757039998	0.8574562075937304	50.10677497676155
GOTERM_BP_3	GO:0050673~epithelial cell proliferation	3	0.12106537530266344	0.049752476578218637	TNF, ESR1, SHH	187	26	13451	8.299670917317977	0.9999999997936245	0.6721064235210509	51.37184479677146
GOTERM_BP_FAT	GO:0050673~epithelial cell proliferation	3	0.12106537530266344	0.04980405340650458	TNF, ESR1, SHH	189	26	13588	8.295482295482294	1.0	0.8043254749082052	56.92000788626582
GOTERM_BP_ALL	GO:0050673~epithelial cell proliferation	3	0.12106537530266344	0.049933065814489634	TNF, ESR1, SHH	198	26	14219	8.286130536130536	1.0	0.7981948000863289	57.39471438531425
GOTERM_BP_FAT	GO:0048589~developmental growth	5	0.20177562550443903	0.049985543530708124	NOTCH1, CSF1, ESR1, IGF1, SHH	189	100	13588	3.5947089947089945	1.0	0.7983084079760149	57.055443251276806
GOTERM_BP_4	GO:0048523~negative regulation of cellular process	24	0.9685230024213075	0.0501655331552911	TXNIP, CIITA, TRAF2, TNF, ESR1, IGF1, SPEN, SHH, BTLA, NOTCH2, CBLB, NOTCH1, G2E3, PA2G4, EIF4EBP1, NUPR1, FCGR2B, HIPK1, BNIP3L, TPT1, SKIL, LCOR, MAP6D1, NFIB	178	1192	13138	1.4860870220948645	1.0	0.713542046656521	54.330667071796704
GOTERM_BP_ALL	GO:0048589~developmental growth	5	0.20177562550443903	0.05022114230183359	NOTCH1, CSF1, ESR1, IGF1, SHH	198	100	14219	3.5906565656565657	1.0	0.7935566564169312	57.609383508582745
GOTERM_CC_3	GO:0005886~plasma membrane	51	2.0581113801452786	0.050858118012485944	GPR125, SLC7A8, GABBR2, KCNIP1, SHH, ARHGAP21, ACVR1B, SLC24A4, TRAK1, OLFR510, CHRNA7, NEGR1, TRFR2, STX3, VANGL2, ESR1, ARHGAP26, CCR8, CLEC12A, CD34, RAB5A, UNC13A, GPR12, TNF, OSTA, CLDN19, CSF1, MAP4K2, CSMD3, OLFR486, GORASP1, SLC30A8, GPR20, ENO1, TM2D1, FLT4, AXL, OLFR181, ANXA1, KLRA22, KCTD7, STAT3, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CP, ATP6V0A4, KCTD14, LIPE	211	2906	15223	1.2661709879543224	0.992601785286728	0.6251777302030679	43.594025862621166
GOTERM_MF_ALL	GO:0001883~purine nucleoside binding	30	1.2106537530266344	0.050886075010705176	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	212	1548	15404	1.4081468480327628	0.9999999989016358	0.8729207519485316	51.670299624826555
GOTERM_BP_3	GO:0009893~positive regulation of metabolic process	16	0.645682001614205	0.051669155831411295	CIITA, ABLIM1, TNF, CEBPG, ESR1, IGF1, NFYB, MECOM, SEC14L2, ABCG4, SHH, STAT3, CBLB, NOTCH1, ZSCAN21, NFIB	187	683	13451	1.6850478777961337	0.9999999999145984	0.6684523203896269	52.739340740963804
GOTERM_BP_2	GO:0048589~developmental growth	5	0.20177562550443903	0.05207340073337987	NOTCH1, CSF1, ESR1, IGF1, SHH	197	100	13976	3.5472081218274107	0.9993763944487611	0.7714495953690503	46.70869213337304
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	16	0.645682001614205	0.052644097943629786	CIITA, ABLIM1, TNF, CEBPG, ESR1, IGF1, NFYB, MECOM, SEC14L2, ABCG4, SHH, STAT3, CBLB, NOTCH1, ZSCAN21, NFIB	198	683	14219	1.6822988301758437	1.0	0.8027875049132924	59.37511340434134
GOTERM_BP_4	GO:0060737~prostate gland morphogenetic growth	2	0.08071025020177562	0.052816108994423516	ESR1, SHH	178	4	13138	36.90449438202247	1.0	0.7210863948912609	56.23330515762397
GOTERM_BP_FAT	GO:0009100~glycoprotein metabolic process	6	0.24213075060532688	0.05349000181863019	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2, UNC13A	189	147	13588	2.934456322211424	1.0	0.8134562321839472	59.593483972003604
GOTERM_BP_ALL	GO:0009100~glycoprotein metabolic process	6	0.24213075060532688	0.05378987361579896	ST6GAL1, GALNT7, TRAK1, IGF1, UGGT2, UNC13A	198	147	14219	2.931148216862503	1.0	0.8036552547586603	60.185803110695616
GOTERM_BP_FAT	GO:0010893~positive regulation of steroid biosynthetic process	2	0.08071025020177562	0.05421080170251919	ABCG4, SEC14L2	189	4	13588	35.94708994708994	1.0	0.8110244751318184	60.097728294405684
GOTERM_BP_FAT	GO:0045542~positive regulation of cholesterol biosynthetic process	2	0.08071025020177562	0.05421080170251919	ABCG4, SEC14L2	189	4	13588	35.94708994708994	1.0	0.8110244751318184	60.097728294405684
GOTERM_BP_FAT	GO:0046642~negative regulation of alpha-beta T cell proliferation	2	0.08071025020177562	0.05421080170251919	BTLA, CBLB	189	4	13588	35.94708994708994	1.0	0.8110244751318184	60.097728294405684
GOTERM_BP_FAT	GO:0060737~prostate gland morphogenetic growth	2	0.08071025020177562	0.05421080170251919	ESR1, SHH	189	4	13588	35.94708994708994	1.0	0.8110244751318184	60.097728294405684
GOTERM_BP_5	GO:0010893~positive regulation of steroid biosynthetic process	2	0.08071025020177562	0.05427640450153015	ABCG4, SEC14L2	171	4	12272	35.88304093567251	1.0	0.7760359696781365	57.87306228918416
GOTERM_BP_5	GO:0060737~prostate gland morphogenetic growth	2	0.08071025020177562	0.05427640450153015	ESR1, SHH	171	4	12272	35.88304093567251	1.0	0.7760359696781365	57.87306228918416
GOTERM_BP_ALL	GO:0046642~negative regulation of alpha-beta T cell proliferation	2	0.08071025020177562	0.05428329779820649	BTLA, CBLB	198	4	14219	35.90656565656566	1.0	0.8005588609335539	60.53021795656346
GOTERM_BP_ALL	GO:0060737~prostate gland morphogenetic growth	2	0.08071025020177562	0.05428329779820649	ESR1, SHH	198	4	14219	35.90656565656566	1.0	0.8005588609335539	60.53021795656346
GOTERM_BP_ALL	GO:0045542~positive regulation of cholesterol biosynthetic process	2	0.08071025020177562	0.05428329779820649	ABCG4, SEC14L2	198	4	14219	35.90656565656566	1.0	0.8005588609335539	60.53021795656346
GOTERM_BP_ALL	GO:0010893~positive regulation of steroid biosynthetic process	2	0.08071025020177562	0.05428329779820649	ABCG4, SEC14L2	198	4	14219	35.90656565656566	1.0	0.8005588609335539	60.53021795656346
GOTERM_MF_ALL	GO:0001882~nucleoside binding	30	1.2106537530266344	0.05444517885035653	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, HIPK1, SMARCAL1, PEBP1	212	1558	15404	1.399108678276455	0.99999999975097	0.8660533122669929	54.13328176320561
GOTERM_MF_FAT	GO:0005524~ATP binding	28	1.1299435028248588	0.05448465490247417	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, EIF4A3, MAST4, EPHA7, HIPK1, SMARCAL1, PEBP1	182	1443	13288	1.4167066474758783	0.9999999957342829	0.8544543582121049	53.43282899896751
GOTERM_CC_4	GO:0005737~cytoplasm	105	4.23728813559322	0.05510920909059337	RPL36A, SLC7A8, SNRPD1, G2E3, EIF4EBP1, TPT1, CHRNA7, S100A1, APON, TRFR2, MRPL53, NUDT2, MYH6, DCTN1, PA2G4, RASGRF1, CD34, GRB14, UNC13A, MAP6D1, TRAF2, NAGS, MAP4K2, AFAP1L2, HBB-Y, GORASP1, 2700078K21RIK, GM10436, TMEM192, SLC30A8, DVL2, ST6GAL1, CKAP5, PHB, AK2, RNPS1, CRYZ, ABCG4, DBIL5, GART, NOTCH1, PPIH, CBLB, ALDH2, SEC24A, REG4, COPS3, MRFAP1, ECHDC2, GABBR2, FES, 2010001M09RIK, ACOX3, ARHGAP21, KIF2C, CYP39A1, TPP2, SIK2, SLC25A4, CYP2C29, ESR1, ARHGAP26, MAST4, EIF4A3, HIPK1, RAB5A, PEBP1, THOC7, CYP3A59, NPPA, ABLIM1, PLDN, CLDN19, TNF, UBE2Z, GALNT7, EXOC8, UPP2, SEC14L2, SEC63, SUMO3, CYP27B1, IGTP, HK3, REXO2, MARS2, PAFAH1B1, WIPF1, ENO1, TXNIP, CSNK1A1, ANXA1, ITPR3, STAT3, PKNOX2, GKN2, RAB37, FCGR2B, MRPL28, BLVRB, BNIP3L, ATP6V0A4, LIPE, UBXN4, H28	207	6468	14457	1.1337756446452099	0.9997595096830145	0.9378130584216299	49.06182674188955
GOTERM_CC_ALL	GO:0044459~plasma membrane part	31	1.2510088781275222	0.05548095749817788	TNF, CLDN19, GPR125, GABBR2, ARHGAP21, ACVR1B, SLC24A4, GORASP1, CHRNA7, STX3, TM2D1, FLT4, VANGL2, AXL, ESR1, ANXA1, KLRA22, KCTD7, ARHGAP26, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CD34, RAB5A, CP, ATP6V0A4, KCTD14, UNC13A, LIPE	217	1633	15855	1.3870177587262706	0.999998324681685	0.8103240940593148	51.96767732114418
GOTERM_BP_FAT	GO:0042130~negative regulation of T cell proliferation	3	0.12106537530266344	0.05690224053457474	BTLA, CBLB, SHH	189	28	13588	7.702947845804989	1.0	0.8200077567984856	61.92879686118049
GOTERM_BP_ALL	GO:0042130~negative regulation of T cell proliferation	3	0.12106537530266344	0.05704786059654996	BTLA, CBLB, SHH	198	28	14219	7.69426406926407	1.0	0.8108813576236923	62.4086831965337
GOTERM_BP_2	GO:0009893~positive regulation of metabolic process	16	0.645682001614205	0.057254411176866485	CIITA, ABLIM1, TNF, CEBPG, ESR1, IGF1, NFYB, MECOM, SEC14L2, ABCG4, SHH, STAT3, CBLB, NOTCH1, ZSCAN21, NFIB	197	683	13976	1.661942311837147	0.9997072868454543	0.7423241563210399	50.03760339329785
GOTERM_BP_4	GO:0051254~positive regulation of RNA metabolic process	11	0.44390637610976597	0.05730756980647347	CIITA, ABLIM1, NOTCH1, TNF, ZSCAN21, IGF1, NFYB, MECOM, STAT3, SHH, NFIB	178	419	13138	1.9377061489367406	1.0	0.7398819737841154	59.28925670608234
GOTERM_BP_3	GO:0048518~positive regulation of biological process	29	1.1702986279257466	0.05802099063109711	ABLIM1, PLDN, TNF, CSF1, NFYB, SEC14L2, C1QC, SHH, ZSCAN21, CHRNA7, CIITA, NUDT2, TM2D1, CEBPG, FLT4, ESR1, IGF1, MECOM, ABCG4, STAT3, NOTCH2, CBLB, EPHA7, NOTCH1, NUPR1, HIPK1, FCGR2B, BNIP3L, NFIB	187	1493	13451	1.39717612673761	0.9999999999954708	0.6949546996096391	57.01999857242861
GOTERM_CC_FAT	GO:0044459~plasma membrane part	31	1.2510088781275222	0.05852695858909043	TNF, CLDN19, GPR125, GABBR2, ARHGAP21, ACVR1B, SLC24A4, GORASP1, CHRNA7, STX3, TM2D1, FLT4, VANGL2, AXL, ESR1, ANXA1, KLRA22, KCTD7, ARHGAP26, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CD34, RAB5A, CP, ATP6V0A4, KCTD14, UNC13A, LIPE	173	1633	12504	1.372076641806102	0.9999976627989217	0.8848008309838773	53.460245917045036
GOTERM_BP_4	GO:0051253~negative regulation of RNA metabolic process	9	0.36319612590799033	0.05879105998310512	CIITA, TXNIP, PA2G4, TNF, HIPK1, SPEN, SKIL, LCOR, SHH	178	310	13138	2.142841609278724	1.0	0.7386495448939858	60.25399275084802
GOTERM_MF_2	GO:0000166~nucleotide binding	40	1.6142050040355123	0.05921265980157882	UBE2Z, DUOX1, MAP4K2, ATP12A, FES, ACOX3, ACVR1B, KIF2C, GM711, IGTP, HK3, CDH29, MARS2, GM6882, SKIL, SIK2, RBM26, CSNK1A1, CIITA, NUDT2, FLT4, AXL, NXF2, AK2, RNPS1, MYH6, SPEN, ATP11C, CRYZ, BBS10, ABCG4, GART, MAST4, EIF4A3, EPHA7, RAB37, HIPK1, SMARCAL1, RAB5A, PEBP1	210	2183	14988	1.3077678162423925	0.9318251102492568	0.48901740082362666	43.507238189701255
GOTERM_MF_ALL	GO:0005524~ATP binding	28	1.1299435028248588	0.05924740262617992	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, EIF4A3, MAST4, EPHA7, HIPK1, SMARCAL1, PEBP1	212	1443	15404	1.4099033721675232	0.9999999999666732	0.8660633472516202	57.272157316147684
GOTERM_BP_4	GO:0050658~RNA transport	4	0.16142050040355124	0.059401355665230846	EIF4A3, CKAP5, NXF2, THOC7	178	66	13138	4.473272046305754	1.0	0.7321981614614463	60.64464090961077
GOTERM_BP_4	GO:0051236~establishment of RNA localization	4	0.16142050040355124	0.059401355665230846	EIF4A3, CKAP5, NXF2, THOC7	178	66	13138	4.473272046305754	1.0	0.7321981614614463	60.64464090961077
GOTERM_BP_4	GO:0050657~nucleic acid transport	4	0.16142050040355124	0.059401355665230846	EIF4A3, CKAP5, NXF2, THOC7	178	66	13138	4.473272046305754	1.0	0.7321981614614463	60.64464090961077
PANTHER_BP_ALL	BP00295:Steroid metabolism	7	0.2824858757062147	0.059816074631966865	CYP39A1, CYP27B1, CYP2C29, CYP4F40, CYP3A59, SEC14L2, LIPE	177	226	14343	2.509899505024749	0.999842883906268	0.8265221086461991	51.78838025169693
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	29	1.1702986279257466	0.05982877709083591	ABLIM1, PLDN, TNF, CSF1, NFYB, SEC14L2, C1QC, SHH, ZSCAN21, CHRNA7, CIITA, NUDT2, TM2D1, CEBPG, FLT4, ESR1, IGF1, MECOM, ABCG4, STAT3, NOTCH2, CBLB, EPHA7, NOTCH1, NUPR1, HIPK1, FCGR2B, BNIP3L, NFIB	198	1493	14219	1.3948967234298781	1.0	0.8204526378037253	64.21324298972945
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	28	1.1299435028248588	0.06123251810652393	UBE2Z, MAP4K2, ATP12A, FES, KIF2C, GM711, ACVR1B, HK3, CDH29, MARS2, GM6882, SIK2, CSNK1A1, CIITA, FLT4, AXL, AK2, ATP11C, MYH6, BBS10, ABCG4, GART, EIF4A3, MAST4, EPHA7, HIPK1, SMARCAL1, PEBP1	182	1460	13288	1.4002107481559538	0.9999999996369513	0.8613834792581287	57.76748225810693
GOTERM_BP_ALL	GO:0009605~response to external stimulus	15	0.6053268765133172	0.061532774914045005	CIITA, RPL36A, PLDN, TNF, AXL, MECOM, C1QC, SHH, STAT3, CCR8, NOTCH2, CYP27B1, NUPR1, CHRNA7, CP	198	640	14219	1.6831202651515154	1.0	0.8238193664630593	65.27840706804233
GOTERM_CC_5	GO:0005737~cytoplasm	105	4.23728813559322	0.061571561262096314	RPL36A, SLC7A8, SNRPD1, G2E3, EIF4EBP1, TPT1, CHRNA7, S100A1, APON, TRFR2, MRPL53, NUDT2, MYH6, DCTN1, PA2G4, RASGRF1, CD34, GRB14, UNC13A, MAP6D1, TRAF2, NAGS, MAP4K2, AFAP1L2, HBB-Y, GORASP1, 2700078K21RIK, GM10436, TMEM192, SLC30A8, DVL2, ST6GAL1, CKAP5, PHB, AK2, RNPS1, CRYZ, ABCG4, DBIL5, GART, NOTCH1, PPIH, CBLB, ALDH2, SEC24A, REG4, COPS3, MRFAP1, ECHDC2, GABBR2, FES, 2010001M09RIK, ACOX3, ARHGAP21, KIF2C, CYP39A1, TPP2, SIK2, SLC25A4, CYP2C29, ESR1, ARHGAP26, MAST4, EIF4A3, HIPK1, RAB5A, PEBP1, THOC7, CYP3A59, NPPA, ABLIM1, PLDN, CLDN19, TNF, UBE2Z, GALNT7, EXOC8, UPP2, SEC14L2, SEC63, SUMO3, CYP27B1, IGTP, HK3, REXO2, MARS2, PAFAH1B1, WIPF1, ENO1, TXNIP, CSNK1A1, ANXA1, ITPR3, STAT3, PKNOX2, GKN2, RAB37, FCGR2B, MRPL28, BLVRB, BNIP3L, ATP6V0A4, LIPE, UBXN4, H28	205	6468	14249	1.1283655369021224	0.9999809191184202	0.9339078912099754	53.97801055766771
GOTERM_CC_3	GO:0044459~plasma membrane part	31	1.2510088781275222	0.06291801140711145	TNF, CLDN19, GPR125, GABBR2, ARHGAP21, ACVR1B, SLC24A4, GORASP1, CHRNA7, STX3, TM2D1, FLT4, VANGL2, AXL, ESR1, ANXA1, KLRA22, KCTD7, ARHGAP26, BTLA, NOTCH2, NOTCH1, EPHA7, FCGR2B, CD34, RAB5A, CP, ATP6V0A4, KCTD14, UNC13A, LIPE	211	1633	15223	1.369598593000409	0.9977762113622718	0.6387158426053534	50.97661322498934
GOTERM_BP_4	GO:0060562~epithelial tube morphogenesis	5	0.20177562550443903	0.06299549895869833	DVL2, CSF1, VANGL2, ESR1, SHH	178	111	13138	3.3247292236056283	1.0	0.7435928808803437	62.87342611864584
GOTERM_CC_ALL	GO:0009897~external side of plasma membrane	7	0.2824858757062147	0.06309798483404863	BTLA, TNF, GPR125, FCGR2B, CD34, KLRA22, CHRNA7	217	206	15855	2.4827748199185717	0.9999997460534455	0.8149906865074327	56.71307410339067
GOTERM_BP_3	GO:0050658~RNA transport	4	0.16142050040355124	0.06323446115224246	EIF4A3, CKAP5, NXF2, THOC7	187	66	13451	4.35942310808621	0.9999999999995994	0.710940524563912	60.261218555090764
GOTERM_BP_3	GO:0051236~establishment of RNA localization	4	0.16142050040355124	0.06323446115224246	EIF4A3, CKAP5, NXF2, THOC7	187	66	13451	4.35942310808621	0.9999999999995994	0.710940524563912	60.261218555090764
GOTERM_BP_FAT	GO:0051236~establishment of RNA localization	4	0.16142050040355124	0.06332377922036439	EIF4A3, CKAP5, NXF2, THOC7	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_FAT	GO:0050658~RNA transport	4	0.16142050040355124	0.06332377922036439	EIF4A3, CKAP5, NXF2, THOC7	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_FAT	GO:0050657~nucleic acid transport	4	0.16142050040355124	0.06332377922036439	EIF4A3, CKAP5, NXF2, THOC7	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_5	GO:0050658~RNA transport	4	0.16142050040355124	0.06346088624878098	EIF4A3, CKAP5, NXF2, THOC7	171	66	12272	4.349459507354244	1.0	0.818166490622724	63.78373463293499
GOTERM_BP_5	GO:0050657~nucleic acid transport	4	0.16142050040355124	0.06346088624878098	EIF4A3, CKAP5, NXF2, THOC7	171	66	12272	4.349459507354244	1.0	0.818166490622724	63.78373463293499
GOTERM_BP_ALL	GO:0050658~RNA transport	4	0.16142050040355124	0.06355073338476933	EIF4A3, CKAP5, NXF2, THOC7	198	66	14219	4.352310988674626	1.0	0.8285738528342533	66.50127825600806
